Chamber,1,Data,File,,
C:\Users\UT,South,Western,MC\Documents\MED,Associates\MEDCMG\mouse,1
IR=,6,SD=,14.5,MP=,67.37
9/14/23,8:48:26,AM,,,
Time,Motion,Scale,Vol,Vol,Pressure
7359.75,0,-0.003,733.7,733.7,13.5
7360,0,-0.003,733.7,733.7,13.5
7360.25,0,-0.003,733.7,733.7,13.7
7360.5,0,-0.003,733.8,733.8,13.8
7360.75,0,-0.004,733.8,733.8,14.1
7361,0,-0.004,733.8,733.8,14.1
7361.25,0,-0.004,733.8,733.8,14.4
7361.5,0,-0.004,733.9,733.9,14.5
7361.75,0,-0.004,733.9,733.9,14.7
7362,0,-0.004,733.9,733.9,14.8
7362.25,0,-0.004,733.9,733.9,14.8
7362.5,0,-0.004,734,734,14.8
7362.75,0,-0.004,734,734,15
7363,0,-0.004,734,734,15.1
7363.25,0,-0.004,734,734,15.1
7363.5,0,-0.004,734.1,734.1,15.2
7363.75,0,-0.004,734.1,734.1,15.4
7364,0,-0.004,734.1,734.1,15.5
7364.25,0,-0.004,734.1,734.1,15.5
7364.5,0,-0.004,734.2,734.2,15.5
7364.75,0,-0.004,734.2,734.2,15.5
7365,0,-0.004,734.2,734.2,15.4
7365.25,0,-0.004,734.2,734.2,15.1
7365.5,0,-0.004,734.3,734.3,15.1
7365.75,0,-0.004,734.3,734.3,15
7366,0,-0.003,734.3,734.3,14.8
7366.25,0,-0.003,734.3,734.3,14.5
7366.5,0,-0.003,734.4,734.4,14.4
7366.75,0,-0.003,734.4,734.4,14.2
7367,0,-0.003,734.4,734.4,13.9
7367.25,0,-0.003,734.4,734.4,13.8
7367.5,0,-0.003,734.5,734.5,13.6
7367.75,0,-0.003,734.5,734.5,13.4
7368,0,-0.003,734.5,734.5,13.2
7368.25,0,-0.003,734.5,734.5,12.9
7368.5,0,-0.003,734.6,734.6,12.5
7368.75,0,-0.003,734.6,734.6,12.3
7369,0,-0.003,734.6,734.6,12.1
7369.25,0,-0.003,734.6,734.6,11.8
7369.5,0,-0.003,734.7,734.7,11.5
7369.75,0,-0.003,734.7,734.7,11.3
7370,0,-0.003,734.7,734.7,11
7370.25,0,-0.003,734.7,734.7,10.8
7370.5,0,-0.003,734.8,734.8,10.5
7370.75,0,-0.002,734.8,734.8,10.5
7371,0,-0.002,734.8,734.8,10.5
7371.25,0,-0.002,734.8,734.8,10.4
7371.5,0,-0.002,734.9,734.9,10.2
7371.75,0,-0.002,734.9,734.9,10.1
7372,0,-0.002,734.9,734.9,9.9
7372.25,0,-0.002,734.9,734.9,9.8
7372.5,0,-0.002,735,735,9.5
7372.75,0,-0.002,735,735,9.5
7373,0,-0.002,735,735,9.2
7373.25,0,-0.002,735,735,9.1
7373.5,0,-0.002,735.1,735.1,8.9
7373.75,0,-0.002,735.1,735.1,8.9
7374,0,-0.002,735.1,735.1,8.9
7374.25,0,-0.002,735.1,735.1,8.9
7374.5,0,-0.002,735.2,735.2,8.8
7374.75,0,-0.003,735.2,735.2,8.6
7375,0,-0.003,735.2,735.2,8.5
7375.25,0,-0.003,735.2,735.2,8.3
7375.5,0,-0.003,735.3,735.3,8.2
7375.75,0,-0.003,735.3,735.3,8.2
7376,0,-0.003,735.3,735.3,7.9
7376.25,0,-0.003,735.3,735.3,7.9
7376.5,0,-0.003,735.4,735.4,7.8
7376.75,0,-0.003,735.4,735.4,7.6
7377,0,-0.003,735.4,735.4,7.6
7377.25,0,-0.003,735.4,735.4,7.6
7377.5,0,-0.003,735.5,735.5,7.6
7377.75,0,-0.003,735.5,735.5,7.6
7378,0,-0.003,735.5,735.5,7.4
7378.25,0,-0.003,735.5,735.5,7.2
7378.5,0,-0.003,735.6,735.6,7.2
7378.75,0,-0.003,735.6,735.6,7.1
7379,0,-0.003,735.6,735.6,6.9
7379.25,0,-0.003,735.6,735.6,6.9
7379.5,0,-0.003,735.7,735.7,6.9
7379.75,0,-0.003,735.7,735.7,6.9
7380,0,-0.003,735.7,735.7,6.7
7380.25,0,-0.003,735.7,735.7,6.6
7380.5,0,-0.003,735.8,735.8,6.6
7380.75,0,-0.003,735.8,735.8,6.6
7381,0,-0.003,735.8,735.8,6.6
7381.25,0,-0.003,735.8,735.8,6.4
7381.5,0,-0.003,735.9,735.9,6.3
7381.75,0,-0.003,735.9,735.9,6.3
7382,0,-0.003,735.9,735.9,6.3
7382.25,0,-0.003,735.9,735.9,6.2
7382.5,0,-0.003,736,736,6.1
7382.75,0,-0.003,736,736,6
7383,0,-0.003,736,736,5.9
7383.25,0,-0.003,736,736,5.9
7383.5,0,-0.003,736.1,736.1,5.9
7383.75,0,-0.003,736.1,736.1,5.9
7384,0,-0.003,736.1,736.1,5.9
7384.25,0,-0.003,736.1,736.1,5.8
7384.5,0,-0.003,736.2,736.2,5.6
7384.75,0,-0.003,736.2,736.2,5.6
7385,0,-0.003,736.2,736.2,5.6
7385.25,0,-0.003,736.2,736.2,5.6
7385.5,0,-0.003,736.3,736.3,5.6
7385.75,0,-0.003,736.3,736.3,5.6
7386,0,-0.003,736.3,736.3,5.6
7386.25,0,-0.003,736.3,736.3,5.6
7386.5,0,-0.003,736.4,736.4,5.4
7386.75,0,-0.003,736.4,736.4,5.4
7387,0,-0.003,736.4,736.4,5.3
7387.25,0,-0.003,736.4,736.4,5.3
7387.5,0,-0.003,736.5,736.5,5.4
7387.75,0,-0.003,736.5,736.5,5.6
7388,0,-0.003,736.5,736.5,5.6
7388.25,0,-0.003,736.5,736.5,5.5
7388.5,0,-0.003,736.6,736.6,5.4
7388.75,0,-0.003,736.6,736.6,5.4
7389,0,-0.003,736.6,736.6,5.4
7389.25,0,-0.003,736.6,736.6,5.4
7389.5,0,-0.003,736.7,736.7,5.4
7389.75,0,-0.003,736.7,736.7,5.3
7390,0,-0.003,736.7,736.7,5.3
7390.25,0,-0.003,736.7,736.7,5.3
7390.5,0,-0.003,736.8,736.8,5.3
7390.75,0,-0.003,736.8,736.8,5.3
7391,0,-0.003,736.8,736.8,5.3
7391.25,0,-0.003,736.8,736.8,5.3
7391.5,0,-0.003,736.9,736.9,5.3
7391.75,0,-0.003,736.9,736.9,5.3
7392,0,-0.003,736.9,736.9,5.3
7392.25,0,-0.003,736.9,736.9,5.3
7392.5,0,-0.003,737,737,5.3
7392.75,0,-0.003,737,737,5.3
7393,0,-0.003,737,737,5.3
7393.25,0,-0.003,737,737,5.3
7393.5,0,-0.003,737.1,737.1,5.3
7393.75,0,-0.003,737.1,737.1,5.3
7394,0,-0.003,737.1,737.1,5.3
7394.25,0,-0.003,737.1,737.1,5.3
7394.5,0,-0.003,737.2,737.2,5.3
7394.75,0,-0.003,737.2,737.2,5.3
7395,0,-0.003,737.2,737.2,5.3
7395.25,0,-0.003,737.2,737.2,5.3
7395.5,0,-0.003,737.3,737.3,5.3
7395.75,0,-0.003,737.3,737.3,5.3
7396,0,-0.003,737.3,737.3,5.3
7396.25,0,-0.003,737.3,737.3,5.3
7396.5,0,-0.003,737.4,737.4,5.3
7396.75,0,-0.003,737.4,737.4,5.3
7397,0,-0.003,737.4,737.4,5.3
7397.25,0,-0.003,737.4,737.4,5.3
7397.5,0,-0.003,737.5,737.5,5.3
7397.75,0,-0.003,737.5,737.5,5.3
7398,0,-0.003,737.5,737.5,5.3
7398.25,0,-0.003,737.5,737.5,5.3
7398.5,0,-0.003,737.6,737.6,5.3
7398.75,0,-0.003,737.6,737.6,5.3
7399,0,-0.003,737.6,737.6,5.3
7399.25,0,-0.003,737.6,737.6,5.3
7399.5,0,-0.003,737.7,737.7,5.3
7399.75,0,-0.003,737.7,737.7,5.4
7400,0,-0.003,737.7,737.7,5.4
7400.25,0,-0.003,737.7,737.7,5.3
7400.5,0,-0.003,737.8,737.8,5.3
7400.75,0,-0.003,737.8,737.8,5.3
7401,0,-0.003,737.8,737.8,5.4
7401.25,0,-0.003,737.8,737.8,5.4
7401.5,0,-0.003,737.9,737.9,5.3
7401.75,0,-0.003,737.9,737.9,5.3
7402,0,-0.003,737.9,737.9,5.3
7402.25,0,-0.003,737.9,737.9,5.3
7402.5,0,-0.003,738,738,5.3
7402.75,0,-0.003,738,738,5.3
7403,0,-0.003,738,738,5.3
7403.25,0,-0.003,738,738,5.3
7403.5,0,-0.003,738.1,738.1,5.3
7403.75,0,-0.003,738.1,738.1,5.3
7404,0,-0.003,738.1,738.1,5.3
7404.25,0,-0.003,738.1,738.1,5.4
7404.5,0,-0.003,738.2,738.2,5.3
7404.75,0,-0.004,738.2,738.2,5.4
7405,0,-0.004,738.2,738.2,5.4
7405.25,0,-0.004,738.2,738.2,5.4
7405.5,0,-0.004,738.3,738.3,5.5
7405.75,0,-0.004,738.3,738.3,5.5
7406,0,-0.004,738.3,738.3,5.6
7406.25,0,-0.004,738.3,738.3,5.6
7406.5,0,-0.004,738.4,738.4,5.6
7406.75,0,-0.004,738.4,738.4,5.6
7407,0,-0.004,738.4,738.4,5.6
7407.25,0,-0.004,738.4,738.4,5.6
7407.5,0,-0.004,738.5,738.5,5.7
7407.75,0,-0.004,738.5,738.5,5.9
7408,0,-0.004,738.5,738.5,5.9
7408.25,0,-0.004,738.5,738.5,5.9
7408.5,0,-0.004,738.6,738.6,5.9
7408.75,0,-0.004,738.6,738.6,5.9
7409,0,-0.004,738.6,738.6,5.8
7409.25,0,-0.004,738.6,738.6,5.9
7409.5,0,-0.004,738.7,738.7,5.9
7409.75,0,-0.004,738.7,738.7,5.9
7410,0,-0.004,738.7,738.7,5.9
7410.25,0,-0.004,738.7,738.7,5.8
7410.5,0,-0.004,738.8,738.8,5.8
7410.75,0,-0.004,738.8,738.8,5.7
7411,0,-0.004,738.8,738.8,5.7
7411.25,0,-0.004,738.8,738.8,5.7
7411.5,0,-0.004,738.9,738.9,5.7
7411.75,0,-0.004,738.9,738.9,5.9
7412,0,-0.004,738.9,738.9,5.9
7412.25,0,-0.004,738.9,738.9,5.9
7412.5,0,-0.004,739,739,5.9
7412.75,0,-0.004,739,739,5.9
7413,0,-0.004,739,739,5.9
7413.25,0,-0.004,739,739,5.9
7413.5,0,-0.004,739.1,739.1,5.9
7413.75,0,-0.004,739.1,739.1,5.9
7414,0,-0.004,739.1,739.1,5.9
7414.25,0,-0.004,739.1,739.1,5.9
7414.5,0,-0.004,739.2,739.2,5.9
7414.75,0,-0.004,739.2,739.2,5.9
7415,0,-0.004,739.2,739.2,5.9
7415.25,0,-0.004,739.2,739.2,5.9
7415.5,0,-0.004,739.3,739.3,5.9
7415.75,0,-0.004,739.3,739.3,5.9
7416,0,-0.004,739.3,739.3,5.9
7416.25,0,-0.004,739.3,739.3,5.9
7416.5,0,-0.004,739.4,739.4,5.9
7416.75,0,-0.004,739.4,739.4,5.9
7417,0,-0.004,739.4,739.4,5.9
7417.25,0,-0.004,739.4,739.4,5.9
7417.5,0,-0.004,739.5,739.5,5.9
7417.75,0,-0.004,739.5,739.5,5.9
7418,0,-0.004,739.5,739.5,5.9
7418.25,0,-0.004,739.5,739.5,5.9
7418.5,0,-0.004,739.6,739.6,5.9
7418.75,0,-0.004,739.6,739.6,5.9
7419,0,-0.004,739.6,739.6,5.9
7419.25,0,-0.004,739.6,739.6,5.9
7419.5,0,-0.004,739.7,739.7,5.9
7419.75,0,-0.004,739.7,739.7,5.9
7420,0,-0.003,739.7,739.7,5.9
7420.25,0,-0.003,739.7,739.7,5.9
7420.5,0,-0.003,739.8,739.8,5.9
7420.75,0,-0.004,739.8,739.8,5.9
7421,0,-0.004,739.8,739.8,5.9
7421.25,0,-0.004,739.8,739.8,5.9
7421.5,0,-0.004,739.9,739.9,5.9
7421.75,0,-0.004,739.9,739.9,5.9
7422,0,-0.004,739.9,739.9,5.9
7422.25,0,-0.004,739.9,739.9,5.9
7422.5,0,-0.004,740,740,5.9
7422.75,0,-0.004,740,740,5.9
7423,0,-0.004,740,740,5.9
7423.25,0,-0.004,740,740,5.9
7423.5,0,-0.004,740.1,740.1,5.9
7423.75,0,-0.004,740.1,740.1,5.9
7424,0,-0.004,740.1,740.1,5.9
7424.25,0,-0.004,740.1,740.1,5.9
7424.5,0,-0.004,740.2,740.2,5.9
7424.75,0,-0.004,740.2,740.2,5.9
7425,0,-0.004,740.2,740.2,5.9
7425.25,0,-0.004,740.2,740.2,5.9
7425.5,0,-0.004,740.3,740.3,5.9
7425.75,0,-0.004,740.3,740.3,5.9
7426,0,-0.004,740.3,740.3,5.9
7426.25,0,-0.004,740.3,740.3,5.9
7426.5,0,-0.003,740.4,740.4,5.9
7426.75,0,-0.003,740.4,740.4,5.9
7427,0,-0.003,740.4,740.4,5.9
7427.25,0,-0.003,740.4,740.4,5.9
7427.5,0,-0.003,740.5,740.5,5.9
7427.75,0,-0.003,740.5,740.5,5.9
7428,0,-0.003,740.5,740.5,5.9
7428.25,0,-0.003,740.5,740.5,5.9
7428.5,0,-0.003,740.6,740.6,5.9
7428.75,0,-0.003,740.6,740.6,6
7429,0,-0.003,740.6,740.6,5.9
7429.25,0,-0.003,740.6,740.6,5.9
7429.5,0,-0.003,740.7,740.7,6
7429.75,0,-0.003,740.7,740.7,6
7430,0,-0.003,740.7,740.7,6.1
7430.25,0,-0.003,740.7,740.7,6
7430.5,0,-0.003,740.8,740.8,6
7430.75,0,-0.003,740.8,740.8,6
7431,0,-0.003,740.8,740.8,6
7431.25,0,-0.003,740.8,740.8,6.2
7431.5,0,-0.003,740.9,740.9,6.2
7431.75,0,-0.002,740.9,740.9,6.2
7432,0,-0.002,740.9,740.9,6.2
7432.25,0,-0.002,740.9,740.9,6.2
7432.5,0,-0.002,741,741,6.2
7432.75,0,-0.002,741,741,6.2
7433,0,-0.002,741,741,6.2
7433.25,0,-0.002,741,741,6.3
7433.5,0,-0.002,741.1,741.1,6.3
7433.75,0,-0.002,741.1,741.1,6.2
7434,0,-0.002,741.1,741.1,6.3
7434.25,0,-0.002,741.1,741.1,6.2
7434.5,0,-0.002,741.2,741.2,6.3
7434.75,0,-0.002,741.2,741.2,6.3
7435,0,-0.002,741.2,741.2,6.3
7435.25,0,-0.002,741.2,741.2,6.3
7435.5,0,-0.002,741.3,741.3,6.3
7435.75,0,-0.002,741.3,741.3,6.3
7436,0,-0.002,741.3,741.3,6.3
7436.25,0,-0.002,741.3,741.3,6.3
7436.5,0,-0.003,741.4,741.4,6.3
7436.75,0,-0.003,741.4,741.4,6.3
7437,0,-0.003,741.4,741.4,6.3
7437.25,0,-0.003,741.4,741.4,6.3
7437.5,0,-0.003,741.5,741.5,6.3
7437.75,0,-0.003,741.5,741.5,6.3
7438,0,-0.003,741.5,741.5,6.3
7438.25,0,-0.003,741.5,741.5,6.3
7438.5,0,-0.003,741.6,741.6,6.3
7438.75,0,-0.003,741.6,741.6,6.3
7439,0,-0.003,741.6,741.6,6.3
7439.25,0,-0.003,741.6,741.6,6.3
7439.5,0,-0.003,741.7,741.7,6.3
7439.75,0,-0.003,741.7,741.7,6.3
7440,0,-0.003,741.7,741.7,6.3
7440.25,0,-0.003,741.7,741.7,6.3
7440.5,0,-0.003,741.8,741.8,6.3
7440.75,0,-0.003,741.8,741.8,6.3
7441,0,-0.003,741.8,741.8,6.4
7441.25,0,-0.003,741.8,741.8,6.5
7441.5,0,-0.003,741.9,741.9,6.6
7441.75,0,-0.003,741.9,741.9,6.6
7442,0,-0.003,741.9,741.9,6.6
7442.25,0,-0.003,741.9,741.9,6.8
7442.5,0,-0.003,742,742,6.9
7442.75,0,-0.003,742,742,6.9
7443,0,-0.003,742,742,6.9
7443.25,0,-0.003,742,742,6.9
7443.5,0,-0.003,742.1,742.1,6.9
7443.75,0,-0.003,742.1,742.1,6.9
7444,0,-0.003,742.1,742.1,6.9
7444.25,0,-0.003,742.1,742.1,6.9
7444.5,0,-0.003,742.2,742.2,6.9
7444.75,0,-0.003,742.2,742.2,7
7445,0,-0.003,742.2,742.2,7.1
7445.25,0,-0.003,742.2,742.2,7.2
7445.5,0,-0.003,742.3,742.3,7.2
7445.75,0,-0.003,742.3,742.3,7.1
7446,0,-0.003,742.3,742.3,7
7446.25,0,-0.003,742.3,742.3,7.1
7446.5,0,-0.003,742.4,742.4,7.2
7446.75,0,-0.003,742.4,742.4,7.2
7447,0,-0.003,742.4,742.4,7.1
7447.25,0,-0.003,742.4,742.4,7.1
7447.5,0,-0.003,742.5,742.5,7
7447.75,0,-0.003,742.5,742.5,7
7448,0,-0.003,742.5,742.5,7.1
7448.25,0,-0.003,742.5,742.5,7
7448.5,0,-0.003,742.6,742.6,7
7448.75,0,-0.003,742.6,742.6,6.9
7449,0,-0.003,742.6,742.6,6.9
7449.25,0,-0.003,742.6,742.6,6.9
7449.5,0,-0.003,742.7,742.7,6.9
7449.75,0,-0.003,742.7,742.7,6.9
7450,0,-0.003,742.7,742.7,6.9
7450.25,0,-0.003,742.7,742.7,6.9
7450.5,0,-0.003,742.8,742.8,6.9
7450.75,0,-0.002,742.8,742.8,7.2
7451,0,-0.002,742.8,742.8,7.2
7451.25,0,-0.002,742.8,742.8,7.2
7451.5,0,-0.002,742.9,742.9,7.2
7451.75,0,-0.002,742.9,742.9,7.2
7452,0,-0.002,742.9,742.9,7.2
7452.25,0,-0.002,742.9,742.9,7.2
7452.5,0,-0.003,743,743,7.2
7452.75,0,-0.003,743,743,7.2
7453,0,-0.003,743,743,7.2
7453.25,0,-0.003,743,743,7.2
7453.5,0,-0.003,743.1,743.1,7.2
7453.75,0,-0.003,743.1,743.1,7.1
7454,0,-0.003,743.1,743.1,7
7454.25,0,-0.003,743.1,743.1,7
7454.5,0,-0.003,743.2,743.2,7
7454.75,0,-0.003,743.2,743.2,7.1
7455,0,-0.003,743.2,743.2,7
7455.25,0,-0.003,743.2,743.2,7.1
7455.5,0,-0.003,743.3,743.3,7.1
7455.75,0,-0.003,743.3,743.3,7.2
7456,0,-0.003,743.3,743.3,7.2
7456.25,0,-0.003,743.3,743.3,7.4
7456.5,0,-0.003,743.4,743.4,7.6
7456.75,0,-0.003,743.4,743.4,7.8
7457,0,-0.003,743.4,743.4,7.9
7457.25,0,-0.003,743.4,743.4,8
7457.5,0,-0.003,743.5,743.5,8
7457.75,0,-0.003,743.5,743.5,8
7458,0,-0.003,743.5,743.5,8.2
7458.25,0,-0.003,743.5,743.5,8.1
7458.5,0,-0.003,743.6,743.6,8.1
7458.75,0,-0.003,743.6,743.6,8
7459,0,-0.003,743.6,743.6,7.9
7459.25,0,-0.003,743.6,743.6,7.9
7459.5,0,-0.003,743.7,743.7,7.9
7459.75,0,-0.003,743.7,743.7,7.9
7460,0,-0.003,743.7,743.7,7.9
7460.25,0,-0.003,743.7,743.7,7.7
7460.5,0,-0.003,743.8,743.8,7.8
7460.75,0,-0.003,743.8,743.8,7.7
7461,0,-0.003,743.8,743.8,7.6
7461.25,0,-0.002,743.8,743.8,7.6
7461.5,0,-0.002,743.9,743.9,7.6
7461.75,0,-0.002,743.9,743.9,7.6
7462,0,-0.002,743.9,743.9,7.6
7462.25,0,-0.002,743.9,743.9,7.6
7462.5,0,-0.002,744,744,7.6
7462.75,0,-0.002,744,744,7.5
7463,0,-0.003,744,744,7.5
7463.25,0,-0.003,744,744,7.5
7463.5,0,-0.003,744.1,744.1,7.5
7463.75,0,-0.003,744.1,744.1,7.4
7464,0,-0.003,744.1,744.1,7.2
7464.25,0,-0.003,744.1,744.1,7.2
7464.5,0,-0.003,744.2,744.2,7.2
7464.75,0,-0.003,744.2,744.2,7.2
7465,0,-0.003,744.2,744.2,7.2
7465.25,0,-0.003,744.2,744.2,7.2
7465.5,0,-0.003,744.3,744.3,7.2
7465.75,0,-0.003,744.3,744.3,7.2
7466,0,-0.003,744.3,744.3,7.2
7466.25,0,-0.003,744.3,744.3,7.2
7466.5,0,-0.003,744.4,744.4,7.2
7466.75,0,-0.003,744.4,744.4,7.2
7467,0,-0.003,744.4,744.4,7.3
7467.25,0,-0.003,744.4,744.4,7.2
7467.5,0,-0.003,744.5,744.5,7.2
7467.75,0,-0.003,744.5,744.5,7.2
7468,0,-0.003,744.5,744.5,7.2
7468.25,0,-0.003,744.5,744.5,7.3
7468.5,0,-0.003,744.6,744.6,7.2
7468.75,0,-0.003,744.6,744.6,7.2
7469,0,-0.003,744.6,744.6,7.2
7469.25,0,-0.003,744.6,744.6,7.2
7469.5,0,-0.003,744.7,744.7,7.2
7469.75,0,-0.003,744.7,744.7,7.2
7470,0,-0.003,744.7,744.7,7.2
7470.25,0,-0.003,744.7,744.7,7.2
7470.5,0,-0.003,744.8,744.8,7.2
7470.75,0,-0.003,744.8,744.8,7.2
7471,0,-0.003,744.8,744.8,7.2
7471.25,0,-0.003,744.8,744.8,7.2
7471.5,0,-0.003,744.9,744.9,7.2
7471.75,0,-0.003,744.9,744.9,7.2
7472,0,-0.003,744.9,744.9,7.2
7472.25,0,-0.003,744.9,744.9,7.2
7472.5,0,-0.003,745,745,7.2
7472.75,0,-0.003,745,745,7.2
7473,0,-0.003,745,745,7.2
7473.25,0,-0.003,745,745,7.3
7473.5,0,-0.003,745.1,745.1,7.4
7473.75,0,-0.003,745.1,745.1,7.4
7474,0,-0.003,745.1,745.1,7.3
7474.25,0,-0.003,745.1,745.1,7.3
7474.5,0,-0.003,745.2,745.2,7.2
7474.75,0,-0.003,745.2,745.2,7.3
7475,0,-0.003,745.2,745.2,7.4
7475.25,0,-0.003,745.2,745.2,7.5
7475.5,0,-0.003,745.3,745.3,7.6
7475.75,0,-0.003,745.3,745.3,7.6
7476,0,-0.003,745.3,745.3,7.6
7476.25,0,-0.003,745.3,745.3,7.8
7476.5,0,-0.003,745.4,745.4,7.9
7476.75,0,-0.003,745.4,745.4,7.9
7477,0,-0.003,745.4,745.4,7.9
7477.25,0,-0.003,745.4,745.4,7.9
7477.5,0,-0.003,745.5,745.5,7.9
7477.75,0,-0.003,745.5,745.5,7.9
7478,0,-0.003,745.5,745.5,7.9
7478.25,0,-0.003,745.5,745.5,7.9
7478.5,0,-0.003,745.6,745.6,7.9
7478.75,0,-0.003,745.6,745.6,7.9
7479,0,-0.003,745.6,745.6,7.9
7479.25,0,-0.003,745.6,745.6,7.9
7479.5,0,-0.003,745.7,745.7,7.9
7479.75,0,-0.003,745.7,745.7,7.9
7480,0,-0.003,745.7,745.7,8
7480.25,0,-0.003,745.7,745.7,8.1
7480.5,0,-0.003,745.8,745.8,8.2
7480.75,0,-0.003,745.8,745.8,8.2
7481,0,-0.003,745.8,745.8,8.3
7481.25,0,-0.003,745.8,745.8,8.5
7481.5,0,-0.003,745.9,745.9,8.6
7481.75,0,-0.003,745.9,745.9,8.7
7482,0,-0.003,745.9,745.9,8.9
7482.25,0,-0.003,745.9,745.9,8.9
7482.5,0,-0.003,746,746,8.9
7482.75,0,-0.003,746,746,8.9
7483,0,-0.003,746,746,8.9
7483.25,0,-0.003,746,746,8.9
7483.5,0,-0.003,746.1,746.1,8.9
7483.75,0,-0.003,746.1,746.1,8.9
7484,0,-0.003,746.1,746.1,8.9
7484.25,0,-0.003,746.1,746.1,8.9
7484.5,0,-0.003,746.2,746.2,8.7
7484.75,0,-0.003,746.2,746.2,8.6
7485,0,-0.003,746.2,746.2,8.6
7485.25,0,-0.003,746.2,746.2,8.6
7485.5,0,-0.003,746.3,746.3,8.6
7485.75,0,-0.003,746.3,746.3,8.6
7486,0,-0.003,746.3,746.3,8.4
7486.25,0,-0.003,746.3,746.3,8.3
7486.5,0,-0.003,746.4,746.4,8.3
7486.75,0,-0.003,746.4,746.4,8.2
7487,0,-0.003,746.4,746.4,8.2
7487.25,0,-0.003,746.4,746.4,8.2
7487.5,0,-0.003,746.5,746.5,8.2
7487.75,0,-0.003,746.5,746.5,8.2
7488,0,-0.003,746.5,746.5,8.2
7488.25,0,-0.003,746.5,746.5,8.2
7488.5,0,-0.003,746.6,746.6,8.2
7488.75,0,-0.003,746.6,746.6,8.2
7489,0,-0.003,746.6,746.6,8.2
7489.25,0,-0.003,746.6,746.6,8.2
7489.5,0,-0.003,746.7,746.7,8.2
7489.75,0,-0.003,746.7,746.7,8.2
7490,0,-0.003,746.7,746.7,8.2
7490.25,0,-0.003,746.7,746.7,8.2
7490.5,0,-0.003,746.8,746.8,8.2
7490.75,0,-0.003,746.8,746.8,8.3
7491,0,-0.003,746.8,746.8,8.6
7491.25,0,-0.003,746.8,746.8,8.8
7491.5,0,-0.003,746.9,746.9,9
7491.75,0,-0.003,746.9,746.9,9.2
7492,0,-0.003,746.9,746.9,9.3
7492.25,0,-0.003,746.9,746.9,9.7
7492.5,0,-0.003,747,747,9.9
7492.75,0,-0.003,747,747,9.7
7493,0,-0.003,747,747,9.5
7493.25,0,-0.003,747,747,9.5
7493.5,0,-0.003,747.1,747.1,9.5
7493.75,0,-0.003,747.1,747.1,9.5
7494,0,-0.003,747.1,747.1,9.4
7494.25,0,-0.003,747.1,747.1,9.3
7494.5,0,-0.003,747.2,747.2,9.2
7494.75,0,-0.003,747.2,747.2,9.2
7495,0,-0.003,747.2,747.2,9.2
7495.25,0,-0.003,747.2,747.2,9.1
7495.5,0,-0.003,747.3,747.3,9
7495.75,0,-0.003,747.3,747.3,8.9
7496,0,-0.003,747.3,747.3,8.9
7496.25,0,-0.003,747.3,747.3,8.9
7496.5,0,-0.003,747.4,747.4,8.8
7496.75,0,-0.003,747.4,747.4,8.7
7497,0,-0.003,747.4,747.4,8.6
7497.25,0,-0.003,747.4,747.4,8.6
7497.5,0,-0.003,747.5,747.5,8.6
7497.75,0,-0.003,747.5,747.5,8.5
7498,0,-0.003,747.5,747.5,8.3
7498.25,0,-0.003,747.5,747.5,8.3
7498.5,0,-0.003,747.6,747.6,8.2
7498.75,0,-0.003,747.6,747.6,8.2
7499,0,-0.003,747.6,747.6,8.2
7499.25,0,-0.003,747.6,747.6,8.2
7499.5,0,-0.003,747.7,747.7,8.3
7499.75,0,-0.003,747.7,747.7,8.6
7500,0,-0.003,747.7,747.7,8.5
7500.25,0,-0.002,747.7,747.7,8.3
7500.5,0,-0.002,747.8,747.8,8.2
7500.75,0,-0.002,747.8,747.8,8.2
7501,0,-0.002,747.8,747.8,8.2
7501.25,0,-0.002,747.8,747.8,8.2
7501.5,0,-0.002,747.9,747.9,8.2
7501.75,0,-0.002,747.9,747.9,8.2
7502,0,-0.002,747.9,747.9,8.2
7502.25,0,-0.002,747.9,747.9,8.1
7502.5,0,-0.002,748,748,7.9
7502.75,0,-0.002,748,748,7.9
7503,0,-0.002,748,748,7.9
7503.25,0,-0.002,748,748,7.9
7503.5,0,-0.002,748.1,748.1,7.9
7503.75,0,-0.002,748.1,748.1,7.9
7504,0,-0.002,748.1,748.1,7.9
7504.25,0,-0.002,748.1,748.1,7.9
7504.5,0,-0.002,748.2,748.2,7.8
7504.75,0,-0.002,748.2,748.2,7.6
7505,0,-0.002,748.2,748.2,7.7
7505.25,0,-0.002,748.2,748.2,7.7
7505.5,0,-0.002,748.3,748.3,7.6
7505.75,0,-0.002,748.3,748.3,7.6
7506,0,-0.002,748.3,748.3,7.6
7506.25,0,-0.002,748.3,748.3,7.6
7506.5,0,-0.002,748.4,748.4,7.6
7506.75,0,-0.002,748.4,748.4,7.6
7507,0,-0.002,748.4,748.4,7.6
7507.25,0,-0.002,748.4,748.4,7.6
7507.5,0,-0.002,748.5,748.5,7.6
7507.75,0,-0.002,748.5,748.5,7.6
7508,0,-0.002,748.5,748.5,7.6
7508.25,0,-0.002,748.5,748.5,7.6
7508.5,0,-0.003,748.6,748.6,7.6
7508.75,0,-0.003,748.6,748.6,7.6
7509,0,-0.003,748.6,748.6,7.6
7509.25,0,-0.003,748.6,748.6,7.6
7509.5,0,-0.003,748.7,748.7,7.6
7509.75,0,-0.003,748.7,748.7,7.6
7510,0,-0.003,748.7,748.7,7.7
7510.25,0,-0.003,748.7,748.7,7.9
